dbID,mean_mag,std_mag,skewness,kurt,excess_var,n_obs,baseline,mean_err,sf_at_300d,drw_at_300d,sf_excess,log_tau,log_sigma,peak_power,best_period,n_cycles,log_sf_at_300d,log_drw_at_300d,log_sf_excess,log_excess_var,rf_score,is_candidate,rf_nols_score,iso_score
208238,17.892160714285716,0.0573329177404451,-2.277055409566373,8.200904879298141,0.0031542925324675236,56,3321.033810000001,0.012428571428571428,0.0703903490702813,0.081011705148482,0.8688910934693521,5.0,-1.2,0.7013755457628952,340.22899582237346,9.761172183378056,-1.1524868810970634,-1.0914522266259294,-0.06103465447113426,-2.5010980322039815,0.0,0,0.0,0.5143943241759622
2082540,21.385916666666663,0.21479232541121107,-0.5886711941709877,-0.46830149016801803,0.03876064627659578,48,2587.960715000001,0.08283333333333333,0.0,0.2999939582461653,0.0,2.83391,-0.58554,0.6598943806830293,407.4678032057816,6.351325662148122,-6.0,-0.5228874917029155,-6.0,-1.411608990341102,0.0,0,0.0,0.6337596291866158
2082819,19.69393650793651,0.06802190893926763,-1.74917855861928,6.625624799264365,0.004130084997439853,63,3321.033758999998,0.023015873015873007,0.0733543829438715,0.1426667942317049,0.5141657758478595,2.80542,-0.905323,0.3020436757755417,1087.7566163739798,3.053103708135202,-1.1345739318347436,-0.8456770973833543,-0.2888968344513896,-2.3840410104406313,0.0,0,0.0,0.41856682232619646
2083109,20.139092307692305,0.19942198961204935,-0.5763066656979112,-0.8700022090262363,0.03923267644230761,65,3336.9561509999985,0.03215384615384615,0.1412267325969135,0.1542978177809173,0.9152866490791012,3.9242,-0.916629,0.840375763887403,400.78374191196576,8.326076639438579,-0.8500830885501182,-0.8116402160781847,-0.03844287247193328,-1.4063520634107052,0.0,0,0.003975491699411956,0.3744790751088823
2084061,19.267430769230767,0.12242083397737492,-0.6267462520237482,-0.4919642818080532,0.014629922596153862,65,3336.956108999999,0.02055384615384615,0.0901485324047862,0.2909861782008183,0.3098034860699535,1.73256,-0.270808,0.6121526111411064,395.2723350710048,8.442169645898856,-1.045041339087903,-0.5361276394459715,-0.5089136996419314,-1.8347579716294522,0.0,0,0.0,0.4131745106202912
2084134,19.514837209302325,0.15539476065403104,-0.04259223141749158,-0.5670067089861566,0.02424865891472864,43,3304.040144000006,0.020837209302325584,0.2133326402232325,0.3746708071035536,0.569386875567998,1.69213,-0.14116,0.691048727997054,316.84438040345816,10.427958797289577,-0.6709426917406868,-0.42635014412997346,-0.24459254761071345,-1.6153122752901097,0.001990163012928612,0,0.0059607483444140685,0.42922190132689864
2084284,20.270621212121213,0.17226096878929856,-0.620706941271034,-1.1253704208625732,0.028783710489510447,66,3310.0414579999997,0.03498484848484849,0.2413092886211988,0.217987081747582,1.1069889402924469,2.81204,-0.72193,0.7254202118530639,293.0889703432189,11.29364047416663,-0.6174259606469927,-0.6615692425971199,0.04414328195012708,-1.5408532221697433,0.0,0,0.003985232393783722,0.37243948298778495
208464,19.253898305084746,0.15876522427095036,-0.7452462737095028,-0.17914109224688302,0.025247938632378657,59,3321.0339559999993,0.018881355932203386,0.1517034977168036,0.1793922486182418,0.8456524676249441,3.59462,-0.846799,0.7918867407514347,404.43259150266687,8.211588348161353,-0.819004405886999,-0.7461963263702593,-0.07280807951673948,-1.5977740740652437,0.0,0,0.0019974608548455355,0.36510849230660464
2084710,20.24022857142857,0.2082729782506309,0.372439070704965,1.0673222157131521,0.039484723395445155,70,3336.9561910000048,0.04005714285714285,0.0975870858066747,0.181495740826864,0.5376825117883449,3.63515,-0.842469,0.807263508098205,329.0042642328121,10.1425925246935,-1.0106076509192488,-0.7411335621270102,-0.2694740887922386,-1.403570900027836,0.0,0,0.007980301774638833,0.38155880391683433
208485,20.26709433962264,0.07712603362224582,-0.05868814911336765,-0.1554299037821112,0.004664327285921669,53,3321.033795000003,0.03566037735849056,0.067555985588334,0.1294769077243849,0.5217608821191437,3.42098,-0.984383,0.5403462952883064,688.0162703379224,4.826969852571745,-1.1703361656231448,-0.8878076813290325,-0.2825284842941121,-2.3312109836600863,0.0,0,0.001969949916527546,0.36418212269547146
