dbID,log_tau,log_sigma,sf_at_300d,drw_at_300d,sf_excess
1603711,2.60235,-0.695633,0.12470246708871975,0.2170526124796261,0.5745264508181172
1604123,2.64142,-0.785161,0.1835719659061992,0.17915763804500465,1.0246393506264337
1604299,2.61391,-0.861404,0.10017023886557332,0.14882591062285166,0.6730698871342404
1604794,4.86781,-0.859174,0.14467615280062307,0.17752412100419987,0.8149661690041564
1604822,5.0,-1.275,0.059146483002904676,0.06816285512832583,0.8677230860056169
160498,3.24516,-0.728795,0.2327118982480421,0.23000139567129538,1.0117847223006438
1605611,2.46092,-0.16185,0.28362713979867965,0.6974527104500059,0.40666146327781794
1605752,2.76989,-0.775698,0.11532649803677057,0.19051817595401457,0.6053306854281817
160576,5.0,-1.175,0.10223274320775982,0.08581195046149374,1.1913578779873388
1606137,1.90311,-0.940196,0.09413929810025422,0.07507724385047114,1.2538992279438006
1606199,2.09299,-0.527378,0.0487885168018845,0.23356575841656158,0.208885570952874
1607027,2.52152,-0.685749,0.37463316492865756,0.21478663555762093,1.7442107790182062
1607134,3.02039,-0.82548,0.1702636006129719,0.1790227178754126,0.9510725936552006
1607217,5.0,-0.625,0.3829387461896921,0.30447228979986274,1.2577129644257852
1607444,3.56721,-0.871161,0.15262481794107535,0.16939728079283908,0.9009874138872673
1607887,5.0,-1.1,0.06568853058827996,0.10198769426420039,0.6440829068859328
1608074,5.0,-0.925,0.09109231870095245,0.15259762464095436,0.5969445390469399
1608447,3.10114,-0.804088,0.10240325719103535,0.19026880408060967,0.5382030842410245
1608632,2.84892,-0.78243,0.16729054715562958,0.1913088324695887,0.8744528153566711
1608829,3.52298,-0.866425,0.0685065524404252,0.1708855469933596,0.40089143667069327
1608996,3.34758,-0.90698,0.10792480255150072,0.15394172318298718,0.7010757078716915
1609002,2.88622,-0.841161,0.06737349008159985,0.16848439049389788,0.39987971517183346
1609618,2.26477,-0.638343,0.17288511760382685,0.20719289894014503,0.8344162299392839
1609847,2.3746,-1.23551,0.05058036799365527,0.056188806542839996,0.9001858395958511
1610737,2.82261,-0.796114,0.13296654481792172,0.18423308801900454,0.721729990240437
1610833,2.99616,-0.628866,0.19764101572868378,0.2804259631314635,0.7047885777823996
1610935,5.0,-0.875,0.03348908474402496,0.17121735092979481,0.1955939895236241
1610993,2.75742,-0.948459,0.13300916515988231,0.12755433410303774,1.0427647644841154
1611178,2.53426,-0.747259,0.14675893990036207,0.18746766059290268,0.7828493695190337
1611390,1.68523,-0.434452,0.058359262944528346,0.18921357463241686,0.30843063484161876
1611577,3.15381,-0.671163,0.2095396462582613,0.26010195825422644,0.8056058003740787
1611614,2.06678,-0.50644,0.0994283661738423,0.23941706698025741,0.4152935604295966
1612276,2.54087,-0.631327,0.20844437292422513,0.24552485008099703,0.8489746469877111
1613148,5.0,-0.8,0.07420809999766352,0.20349220295592682,0.3646729403864964
1613664,1.18062,0.022947,0.20813011664472217,0.30372244338512067,0.6852641982101163
1613789,3.36229,-0.908427,0.06960898769205533,0.1535989326315182,0.45318666282041403
1614649,3.41754,-0.826907,0.08022362612522065,0.1860250608620535,0.431251712825458
1614717,2.46785,-0.580746,0.21998914428326785,0.2667521560876038,0.8246949059748985
1614814,-3.0,1.3,0.026823414682348713,0.0466895712180531,0.5745054833996228
1615153,2.85447,-0.941585,0.08399151742884507,0.13277831883355498,0.6325695201347828
1615799,3.4274,-0.770635,0.09156282844470763,0.21189421141236142,0.432115761135729
1617072,3.50278,-0.795024,0.16064662682321484,0.2012083816087616,0.7984092190333463
1617342,5.0,-0.925,0.14671681758204663,0.15259762464095436,0.961462001307395
1617592,2.28767,-0.939272,0.06624183956089445,0.10525688489472856,0.6293349801026835
1618016,2.85091,-0.590545,0.18033871338786792,0.2977261273246997,0.605720146257741
1618930,3.1197,-1.02065,0.12160971091039381,0.11583728287153339,1.0498322120112418
1619696,2.37266,-0.701735,0.1912670746800275,0.19183783515450115,0.9970247762960107
162009,3.4081,-0.756189,0.2973040160611723,0.21878611041236298,1.358879754756006
1620435,5.0,-0.775,0.302763623104576,0.2155498740255984,1.4046105314291217
1620436,3.69867,-1.02804,0.08188552693216379,0.11866322401270712,0.690066594881958
1620592,5.0,-1.1,0.053461032231085816,0.10198769426420039,0.5241910077170129
1620739,3.21652,-0.829931,0.07668063407964984,0.1817033562365239,0.42201000393099175
1620835,2.8815,-1.24062,0.05587155820310318,0.06709130557886726,0.8327689813313436
1621137,3.95766,-0.747648,0.2106122028753311,0.22783904719655407,0.9243902898419271
1621470,3.38459,-0.839771,0.15742630318873782,0.1801940911891336,0.8736485317018611
1622332,5.0,-1.175,0.06278229511821666,0.08581195046149374,0.7316264783701526
1622409,2.37331,-0.768826,0.09501666520493583,0.16444012781958306,0.5778192127725916
162248,2.42768,-0.864305,0.21814194537808013,0.13603407325173875,1.603583132987543
1622795,2.90175,-0.669729,0.3061150243997597,0.25083631317245614,1.2203776260628503
162282,2.72164,-0.69586,0.10211465505880027,0.22585395263172603,0.452126933661891
1623742,3.1385,-0.83712,0.34086930773502105,0.17717068965886318,1.923959930343753
1623744,1.6761,-0.544341,0.05420626649872745,0.145395736501918,0.3728188171323193
1624212,3.06925,-0.864743,0.10219361326029582,0.1647472150373324,0.6203055586532271
1624566,2.5499,-0.603733,0.1096058663847241,0.2626359498021588,0.41733002076558506
1624833,1.8912,-0.717035,0.043593846164606695,0.12394359362448015,0.35172327096377215
1625289,2.45871,-0.840597,0.06431656621474142,0.14597848175675748,0.4405893624918739
1625339,3.05126,-0.769262,0.1940436162309908,0.20472467654419851,0.9478271965377767
1625714,2.42958,-0.693049,0.19255015925671748,0.20199450819109518,0.9532445262054206
1626064,5.0,-0.8,0.16029844952573305,0.20349220295592682,0.7877375506149056
1626434,1.76917,-0.277191,0.09221373941758204,0.29876220479520804,0.30865262719824826
1626793,3.09782,-0.606061,0.2068157982124291,0.3000568247021714,0.6892554382581003
1627190,1.94831,-0.676277,0.04427753380666105,0.14444388399345606,0.30653796188883303
1627470,2.41108,-0.722019,0.08586730230817716,0.18709476352130033,0.45895085833549454
1627525,0.12447,0.297195,0.10302523125847378,0.16929724293512116,0.6085464209122151
1627677,3.04072,-0.77183,0.1932418718927951,0.20319816527152032,0.9510020508038481
162770,2.55088,-0.574903,0.09687219120352003,0.280778013247259,0.34501345060167643
1627766,3.31519,-0.615429,0.1405548119859777,0.30046605582287744,0.46778932016478336
1627820,3.00701,-0.826657,0.11144942311669255,0.17815638025146904,0.6255707651860735
1628265,2.70285,-1.09191,0.09420760948145544,0.09021866688469268,1.0442141602675306
1629110,2.25684,-1.15244,0.051989075252193144,0.06307600013352065,0.8242291068257585
162918,2.45857,-0.710221,0.14118665754563278,0.19707631706745743,0.7164060078172958
162959,2.99773,-1.02326,0.09034263710567647,0.11311947438256714,0.798647956939227
1629606,5.0,-0.75,0.2405802145286295,0.22832200702311048,1.0536882434827153
1629641,5.0,-1.15,0.06545463831860518,0.09089662819106624,0.7200997399047457
1629723,5.0,-1.55,0.0,0.03618659946199863,0.0
1629823,3.23095,-0.895928,0.14411978713375317,0.15631342582071167,0.9219923776672623
1629883,2.78798,-1.06766,0.09706927062139196,0.09773592636267184,0.993179010358933
1630524,3.49893,-0.980444,0.16998012306156512,0.13126106642514387,1.2949774650695995
1630904,1.25602,-0.030779,0.2787197163318534,0.292718973602029,0.9521750944330363
1631415,5.0,-1.0,0.10401143279111495,0.12839489999949613,0.810090064258963
1631940,1.51441,-0.35232,0.11316753549100964,0.1879677988361259,0.6020580982047428
163272,1.89692,-0.568946,0.1038700506468714,0.17536112753929675,0.5923208415935574
1633423,2.40839,-0.574783,0.10956532743349871,0.26221604843138835,0.4178437135672406
163351,2.88458,-0.731596,0.0931717129020729,0.2167575450071406,0.4298429976174697
1633865,2.87249,-0.679407,0.20532269092189284,0.2438022328657125,0.8421690339275343
1633995,0.978617,-0.236986,0.09918165152889895,0.1322946816406522,0.7497024846267282
1634817,3.02302,-0.826667,0.15461547284940294,0.17860792554224225,0.8656697197506787
1634849,2.33915,-0.758751,0.08989600910402033,0.1648854048878178,0.5452029496800059
1635553,3.12137,-0.796827,0.2340020117207577,0.19398274844196092,1.2063032078894915
1635606,5.0,-1.1,0.08421642820531515,0.10198769426420039,0.8257508791908899
1636120,3.41398,-1.14468,0.11336848677257517,0.08947411630916145,1.2670534390175041
1636659,3.10705,-1.19333,0.0461896252580762,0.0777073836037139,0.5944045870033468
1637267,2.71125,-0.686549,0.1274493743541171,0.23002684571857723,0.5540630440589663
1637693,2.41905,-0.634729,0.23881084642530478,0.22973390175382843,1.0395106886801704
1637792,2.83731,-0.749246,0.11825931234902834,0.20594599591474722,0.5742248681444752
16378,3.46951,-0.925105,0.0961265470277508,0.14885367069424796,0.6457788147206593
1637803,3.88479,-0.941115,0.15703454306532652,0.1457155303060834,1.0776788358486356
1638005,5.0,-1.1,0.02069403522570284,0.10198769426420039,0.2029071779198644
1638128,3.32506,-0.699785,0.26473025303170183,0.24762065029599825,1.069096025372889
1638277,7.5,-1.0395,0.06029438799042999,0.1173205317463086,0.5139286968184672
163829,2.68224,-0.786261,0.2061867922263465,0.18118050516075995,1.1380186408212003
1638568,1.90142,-0.499079,0.16262841080204876,0.2069450971927187,0.7858529291496102
1638777,2.7002,-0.794159,0.11057192429580806,0.17893268845825908,0.6179526236850902
1639056,3.14995,-0.961164,0.12854329057177685,0.13333519017193654,0.9640612534921913
1639555,4.69649,-1.28146,0.02502447999320823,0.06710531318663951,0.3729135414897451
1639626,3.85555,-1.07202,0.07260853944268574,0.10772229424561415,0.6740344693841493
1640042,2.93726,-1.27927,0.05355750734870506,0.06206938270689256,0.8628651520769468
1640197,2.66559,-1.0489,0.07803331412420995,0.09842250339854168,0.7928401679464513
164038,5.0,-1.0,0.0787501873013648,0.12839489999949613,0.6133435775227353
1640817,5.0,-1.125,0.06183185725359218,0.09628259201744187,0.642191448713711
1641045,2.78042,-0.908647,0.1374375358888047,0.14067199112577788,0.9770071127088747
1641089,2.95722,-1.02858,0.13857725612083177,0.110960968053619,1.2488829049676993
16411,3.62993,-0.544516,0.26942047594261076,0.3603535532975895,0.747655943661852
1641452,3.16063,-0.8124,0.27460313113588125,0.18804078419196593,1.460338151193552
164163,2.70149,-0.891711,0.10410448770779444,0.14299210671943208,0.7280435969242702
1642998,3.16736,-1.0577,0.12288991904704698,0.10697636542362572,1.148757658389343
1643203,3.08478,-0.753348,0.13604813207404798,0.21337931418104228,0.6375881963826051
1643248,3.45873,-0.946229,0.09203155495045673,0.14169719892858096,0.6494945252717593
1643467,2.77097,-0.757243,0.13604864326164115,0.1988464338318874,0.6841895056396234
1643626,2.47541,-0.864902,0.16690744592623125,0.13917294816762793,1.1992808094084368
1643642,2.62763,-0.609779,0.17396260605111027,0.26698363024999383,0.6515852896607105
1644132,3.06854,-1.21648,0.03642615632845223,0.07328875932545763,0.4970224174036361
1644618,2.62607,-0.699854,0.12517331381155536,0.21685260310826754,0.5772276284322967
1644710,1.89657,-0.584781,0.09792370822011849,0.16902006575905032,0.5793614372373719
1644712,2.00657,-0.21917,0.16501454481347963,0.43842699292025733,0.3763786160025349
1645276,5.0,-1.25,0.08010895721564476,0.072201758213399,1.1095153248051841
1646099,2.78285,-0.69958,0.18524357027402844,0.22779931948786555,0.8131875489816641
1646294,2.17151,-0.50939,0.2329700164644124,0.2600504407159424,0.8958647246396694
1646666,3.39939,-0.712732,0.23654373751810906,0.24167000355408524,0.9787881575678095
164724,5.0,-0.95,0.17586117776858498,0.14406144723768982,1.2207372696903993
1647505,5.0,-1.1,0.08498884529828922,0.10198769426420039,0.8333245095052797
1647530,2.58775,-0.961679,0.05413119999766134,0.116970514116404,0.4627764561570817
1647534,2.84865,-0.70555,0.18867413537584712,0.22834328163127163,0.826274081847163
1647700,2.8626,-0.855609,0.12368075518664907,0.16214108243962663,0.7627971475563678
1647982,5.0,-0.775,0.10648665211962474,0.2155498740255984,0.4940232630661549
1647987,4.88005,-0.559501,0.18420289777082782,0.35395063598435783,0.5204197394886679
1648140,3.15377,-1.00167,0.12576768149543777,0.12151631205054193,1.0349859979549707
1648872,5.0,-1.35,0.0263177451796353,0.0573518951456386,0.4588818750069965
1649008,2.45224,-0.847355,0.0808752546715111,0.14325754050213563,0.5645444867197441
1649037,2.66834,-0.950562,0.07544759705569057,0.12354658611743079,0.6106813585603877
1649082,2.46146,-0.509513,0.4293473868226392,0.313305841347409,1.3703778549936372
1649278,2.7288,-0.981721,0.06367932634516087,0.11718909383768834,0.5433895276411926
164998,1.94851,-0.861402,0.08084211944192314,0.09433272490816906,0.8569891256785093
1650154,2.99704,-0.769049,0.08466346706146216,0.2030947486650541,0.41686684475082125
1650393,2.09624,-0.18653,0.18582183466236743,0.5134517603793604,0.3619070943004932
1650519,5.0,-0.725,0.15674507439987986,0.24185093647918487,0.6481061296753352
1650972,4.12542,-0.783072,0.10109167283109664,0.2105499500082295,0.48013154516135204
1651050,3.2119,-0.928326,0.06477373932157607,0.14479774955909672,0.4473394063016137
1651319,2.76901,-0.523454,0.2606517570658945,0.34046871983148963,0.7655674130501637
1651850,2.68969,-0.93067,0.12562347957563344,0.13023888754498975,0.9645619825510107
1652064,5.0,-1.125,0.10320059469352925,0.09628259201744187,1.0718510224032416
1652807,2.14447,-0.629465,0.13348414893918262,0.1929461538296587,0.6918207297204185
1653654,3.25457,-0.959258,0.11875852372154926,0.13541139327246704,0.8770201742374083
165369,5.0,-0.9,0.08238621125454224,0.16163960235413657,0.5096907568112058
1653841,2.51745,-0.83349,0.07154830041332472,0.15257299845860997,0.46894470932702
1653997,1.45681,-0.183113,0.14088608479508943,0.25972041779724,0.5424528652386398
1654449,2.83797,-0.900625,0.09519374483968879,0.1453588209623684,0.6548879814065998
1654525,0.832291,0.687898,0.0,0.9402933951497382,0.0
1654872,3.34104,-0.490417,0.241704353319107,0.40151456575487515,0.6019815317650709
1655448,3.93768,-1.0201,0.05102605543576117,0.12162061944746379,0.41955102405807754
1655824,2.38813,-0.469721,0.1976276917475246,0.33022832597292423,0.5984577221389794
1655851,2.74026,-0.588618,0.23149127401427338,0.29069357062036044,0.796341224610695
1655916,2.6035,-0.760081,0.08859237978572147,0.18720025469849838,0.4732492481295332
1656031,2.76452,-1.01196,0.1354661527246986,0.11041846715759326,1.2268432646448204
1656035,2.4033,-0.727818,0.08701626225543788,0.18382643640514668,0.4733609809182029
165605,2.35615,-0.77381,0.08440020278867312,0.16092278090383905,0.5244764123179506
1656762,2.77512,-0.807752,0.23034317283724182,0.17721147112251914,1.2998208940886726
165681,2.83664,-1.16008,0.06736292387889233,0.07995602622389801,0.8424996471217607
1656967,3.47843,-0.791587,0.15538095627532214,0.20253472886959736,0.7671817921921167
165712,3.26785,-0.83051,0.07288712141066093,0.18236298959898423,0.39968154487343915
1657327,3.01396,-0.838619,0.17067908634470677,0.17351048458865045,0.9836816878780772
165775,2.35008,-0.774438,0.11399757904742472,0.1601030628695077,0.7120262223861304
1658312,3.07844,-0.678673,0.16419300111425805,0.2531907036165075,0.6484953782621939
1658706,1.68231,-0.318201,0.07721641664827486,0.24646826814249798,0.3132915130625718
1658753,1.85671,-0.44472,0.18457540179387036,0.22364190263735317,0.8253167211386537
1658826,5.0,-1.05,0.09082503463191113,0.11443207507613934,0.7937025923149531
1658898,2.80458,-0.973642,0.044675076204327355,0.12187439709449502,0.3665665412046194
1659198,5.0,-0.975,0.0788136976069596,0.13600277611823175,0.5795006532693437
1659513,2.61224,-0.78286,0.2336959282598777,0.1782185764488454,1.3112882670059713
1659636,1.95019,-0.620324,0.11853081478693264,0.16461935843017148,0.7200296242024977
1659894,4.11508,-0.87618,0.1382165626175752,0.16989800350824985,0.8135267028659564
1660132,2.58013,-0.838287,0.10320932138699487,0.154940642584163,0.66612168160418
1660410,3.25093,-0.656793,0.16702787469272834,0.27162590640443834,0.6149187936589214
1661014,2.39032,-0.361977,0.20783361451111557,0.4237378186641264,0.49047690660779514
1661055,2.8345,-0.820831,0.08716783995965706,0.17453473686099255,0.4994297497871814
1661120,2.53632,-0.664962,0.12991103632290332,0.22678304838632077,0.5728427995270716
1661168,2.27343,-0.825145,0.15310215879613603,0.1355735656126149,1.1292921160870473
1661396,2.62735,-0.588541,0.21193527701596934,0.2803358997421278,0.7560047686040994
1661684,5.0,-0.925,0.14804911679441576,0.15259762464095436,0.970192800463043
1662193,3.12015,-0.858394,0.12510511982045777,0.16831744008813518,0.7432689075769547
1662348,2.66006,-0.599233,0.16443589677095538,0.27666461788911495,0.5943510161348496
1662379,2.64925,-0.69102,0.26184959239904854,0.22313167509558138,1.1735204886840107
1662497,2.36945,-0.821202,0.1058962987405909,0.14542931817834898,0.7281633446890242
1662690,2.52951,-0.694393,0.15895484534025026,0.2112971383830902,0.7522811078115915
1662934,3.09914,-0.719457,0.10894592674015452,0.2311445447676446,0.47133245930450646
1663539,2.97757,-0.781467,0.157297684037333,0.19671953896382008,0.7996037651667259
1664054,2.42908,-0.717903,0.06700407043266388,0.1907089201707539,0.3513420891517337
1664393,2.69253,-1.00419,0.12553025167672346,0.11005564177335384,1.1406071479301143
1664405,2.67405,-0.515433,0.3520746666483151,0.3371163228285477,1.0443714611451045
1664531,2.24724,-0.963707,0.04393784130228899,0.0967465403480609,0.454154134548023
1664567,3.19309,-0.677654,0.17201785621598278,0.25737850877080237,0.6683458422286768
1664612,2.78641,-0.242667,0.6375871269437964,0.6529348345393605,0.9764942735726578
1664617,2.25934,-0.611114,0.1637741913373978,0.21976285448134886,0.7452314528945891
1664947,3.12418,-0.804118,0.21742438241596895,0.19082080388355865,1.1394165520267074
166510,2.86068,-1.24414,0.024458655041755786,0.06624860776577143,0.3691950044932537
1665205,2.54962,-0.569516,0.30383839033581694,0.2841318955790487,1.069356855261206
1665352,3.9681,-0.849076,0.08528572487384185,0.18042030239245221,0.4727058082871816
1666069,2.87827,-0.6703,0.09401322237487901,0.2492794134040661,0.3771399374343422
1666630,3.53829,-0.675742,0.1212812802380078,0.2652915402461824,0.4571622605284077
1666974,5.0,-1.0,0.19291014572677148,0.12839489999949613,1.5024751429186716
1667120,4.24621,-0.722353,0.21172883309892415,0.2424753809443908,0.8731972387228951
1667299,2.3041,-0.594314,0.11652862461207716,0.23547243616340732,0.4948716143201216
1667352,3.24282,-0.751474,0.09537484057681904,0.2182497624717651,0.4369985996624287
1667394,3.76338,-0.644487,0.3247237287295148,0.28758593031616425,1.1291363536892165
1667852,2.77593,-0.658091,0.16371858633094763,0.25017656176488745,0.654412168653945
1667935,3.21135,-0.64753,0.4413265109708618,0.276396876111923,1.596713093067495
166800,2.42355,-0.57469,0.17416864904413468,0.2644296266452574,0.6586578487961513
1668048,3.03001,-0.877889,0.04815118237007731,0.15890992409733376,0.303009284307406
1668171,1.66798,-0.185763,0.21623324948263195,0.3289367123847489,0.6573703735133992
1668406,3.44829,-0.760702,0.10387466175728975,0.21707818496703887,0.4785126694009445
1668446,3.4726,-1.36569,0.03161801883490282,0.05398236957744492,0.5857100953959152
1668740,2.73671,-0.854799,0.07184754815189329,0.15732958444827444,0.45666902638718115
1668878,2.12279,-0.586054,0.11951336590889089,0.20938527095236567,0.5707821059489887
1669521,3.14611,-0.891472,0.17464208520141167,0.1564725948810915,1.1161193136352583
1669526,2.42695,-0.903107,0.10187166056991867,0.12435917789650083,0.81917283704386
1669606,2.71631,-0.860655,0.0892159568492187,0.15429028274027154,0.5782344504443138
1670043,2.94083,-0.557981,0.306752968752356,0.3269325854473163,0.9382759088778193
167093,5.0,-0.9,0.14093477214655095,0.16163960235413657,0.8719074415796733
1671078,5.0,-1.1,0.06316252389493969,0.10198769426420039,0.6193151472894013
1671309,2.79807,-0.71246,0.11475132918475903,0.22201404232100821,0.5168651855761496
1671444,3.63754,-0.735506,0.17791310821317832,0.23220446952645885,0.7661915749339432
167160,3.8782,-0.77201,0.16060882430440865,0.21505325104116127,0.7468328124631237
1671750,5.0,-0.925,0.14145407281864017,0.15259762464095436,0.9269742772960342
1672044,2.63663,-0.851834,0.08340640454176222,0.15340100701034973,0.5437148436459411
1672260,3.07062,-1.29572,0.045860919728384526,0.06108368584035831,0.7507883503991827
167239,2.66217,-0.859004,0.06888615163291172,0.15222707576029887,0.4525223340779523
1672751,3.23468,-0.775989,0.13627549600280567,0.2061080431742153,0.6611847548696446
1673079,2.51666,-0.899591,0.12526066820834095,0.13098540467594183,0.9562948522259874
167309,2.86582,-1.19949,0.06385181554056354,0.07350572284034916,0.868664548463071
1673674,2.98243,-0.866001,0.14185680051323526,0.16206041781615937,0.8753328075098326
1673869,1.53425,-0.609937,0.05622337411264277,0.10626139988430965,0.5291043989054826
1674122,3.37017,-0.809636,0.08404222977493057,0.19294310678670787,0.4355803696466671
1674270,2.85552,-0.704872,0.11168293706458707,0.2290566758851157,0.4875777430761376
1674314,2.72674,-0.925653,0.10724016278412919,0.1332575281979516,0.8047587572300298
1675457,3.29925,-1.10073,0.055627498637374796,0.09815598444721756,0.5667254925988537
1675574,2.98229,-0.824267,0.16551523329539816,0.17840233651412624,0.9277638204155042
167566,3.04096,-0.863158,0.029850399622381955,0.16466735030318908,0.18127697790376024
1675952,3.17006,-0.976752,0.11478482284498949,0.12893450197625506,0.8902568442551443
1676260,2.83198,-1.16315,0.044345340896866384,0.07930571904221884,0.5591695205897937
1676279,3.01718,-0.826523,0.13472357822124412,0.17850260499678933,0.7547429250327599
1676364,3.33866,-0.840668,0.23442848155239734,0.1792132674922188,1.308097803431746
1676378,3.40345,-0.726931,0.1688220734178978,0.23396062151135344,0.7215832832351462
1676517,2.26905,-0.744337,0.13998083719784185,0.1628063417904423,0.8597996592664646
1676567,2.48149,-0.703178,0.2396604416100567,0.20255905560587875,1.1831633046135765
1676675,2.67204,-0.686796,0.18324994775606646,0.22705402398115906,0.8070764153084226
1677130,2.99006,-0.890023,0.03741788824420445,0.15353870266160374,0.24370329822750122
1677305,3.14686,-0.929397,0.06277790595576192,0.14340100243082263,0.4377787106896014
1677433,3.05002,-0.808124,0.10468316587394255,0.18716676183267236,0.5593042527899778
1677571,5.0,-0.975,0.10838533165036289,0.13600277611823175,0.7969347004809659
1677607,5.0,-0.75,0.23270686594643727,0.22832200702311048,1.0192047143439964
167769,2.98418,-1.16413,0.07329877215888424,0.08159769488082097,0.8982946425869275
167784,3.39967,-0.981608,0.08381942925904112,0.1301232769101434,0.6441539995716725
1678394,2.87605,-0.660603,0.47487916969103955,0.25478633662573713,1.8638329510918907
1678505,2.39518,-0.628521,0.11538916670907325,0.2300073784779521,0.5016759352358522
1678595,2.99199,-0.886152,0.08154423501481223,0.15496362912853442,0.5262153156414234
1678608,2.85397,-0.710956,0.2299299600244688,0.2257912655927078,1.0183297366304087
1678724,2.39065,-0.903773,0.13070305788351558,0.1217256919042588,1.0737507903123504
1678759,1.79634,-0.657398,0.05324155929688434,0.12830145983687272,0.41497235779372776
1678847,2.79394,-0.812779,0.11154411632910274,0.17603675498843657,0.6336410617000399
1678849,5.0,-1.075,0.07088918014809424,0.1080308450715967,0.6561938870432137
1679638,3.22005,-1.02731,0.12994981058480987,0.11538252190824151,1.1262521258475617
167998,2.69322,-0.827877,0.1435352603639325,0.16520383238105674,0.8688373525915317
1680073,3.33373,-0.874725,0.07393985187241892,0.1656325810662677,0.44640886108534666
1680136,3.57269,-0.856638,0.10994397648849112,0.17520202652405698,0.6275268538254877
1680272,2.25382,-0.719951,0.13047276188124587,0.17038294974614224,0.7657618445721268
1681359,2.11659,-0.9493,0.07431914464063435,0.09024032237513442,0.8235691394328715
1681375,2.34245,-0.711761,0.0766304949652598,0.18410041922480405,0.41624291399188346
1681958,2.82923,-0.770269,0.09699294602674689,0.1958402602429479,0.49526561038278416
1682037,2.91868,-0.563897,0.5544534285182163,0.32114043118290353,1.726513931851922
1682315,2.17498,-0.453201,0.23347459560400297,0.2967882757837482,0.786670548179342
1682885,1.50902,-0.435902,0.11952391435062237,0.1541021817404543,0.7756146798228322
1682955,3.26119,-0.649831,0.22500897101457334,0.27628043618162046,0.8144223822878923
1683207,5.0,-1.1,0.08337519852338347,0.10198769426420039,0.817502534250838
1683314,2.68346,-0.769778,0.10604760047851856,0.18826325577778452,0.5632942022615993
1683473,5.0,-0.875,0.13747300835246806,0.17121735092979481,0.8029151695544973
1683640,2.81842,-0.953674,0.0801524470788463,0.12804608530257638,0.6259656192490688
1683680,2.41334,-0.919013,0.1440721891932116,0.11901496983766205,1.2105383834464516
1683846,2.09865,-0.768083,0.06540214963187835,0.1348543362705191,0.48498366044886393
1683866,3.31077,-0.774764,0.11549572414198749,0.20811448536034372,0.5549624474337298
1684216,2.72343,-0.879251,0.1174583050113919,0.14813855310088653,0.7928949119099299
1684576,5.0,-0.575,0.15946133757691283,0.34162352797902146,0.4667750447993298
1684654,2.93716,-0.83678,0.1141489478746294,0.1719329918859135,0.6639153231880777
1684699,5.0,-1.075,0.09304803256187817,0.1080308450715967,0.8613098647910347
1684976,5.0,-1.075,0.04406182525094093,0.1080308450715967,0.4078633766285847
1685609,2.73287,-0.415492,0.4344098042733155,0.43214888757917136,1.005231800333467
1685818,2.76572,-0.835556,0.17804163253763686,0.16580121777400778,1.0738258435490693
1686010,2.58165,-1.11155,0.06465154356927243,0.08263496334129306,0.7823751709340417
1686738,3.08618,-1.06648,0.046546887294028845,0.1037775508289039,0.44852559076837173
1686898,5.0,-0.925,0.11174311997558734,0.15259762464095436,0.7322729972927611
1686935,3.18147,-0.803659,0.09238914826418283,0.19231659004114277,0.480401343661604
168708,3.40711,-0.958905,0.07336744722917052,0.13717505028961754,0.534845418859114
1688306,2.53206,-0.764486,0.08878379073528071,0.1800048132210734,0.49323009283224367
1688440,5.0,-0.85,0.1874035176600815,0.18136261678737234,1.0333084126140033
1688449,2.42677,-0.789444,0.09118676843691692,0.16154719375997267,0.5644590061552075
1688535,3.31691,-0.94707,0.08531894463745761,0.14002820411991715,0.6092982851111358
1688551,5.0,-1.075,0.05434671631083572,0.1080308450715967,0.5030666591084964
1688926,2.94746,-0.717131,0.1101597165841251,0.2269050435945959,0.4854881797204297
1689522,3.00619,-0.896152,0.08114887017349443,0.15179186968994945,0.5346061705363361
1689744,5.0,-1.125,0.07152259655648589,0.09628259201744187,0.7428403728841178
16898,2.14489,-0.707734,0.08013255387466545,0.16118255276725377,0.4971540188371143
1689800,2.34791,-1.03834,0.040211622937768934,0.08708137339118485,0.4617706562473613
1689997,3.39592,-0.697595,0.20610102814594858,0.25018263298019017,0.823802298708192
169017,2.53921,-1.19232,0.04788153914657312,0.06742069984589666,0.710190479422727
169073,2.82365,-1.00967,0.07093294206152363,0.11269913128815705,0.6294009656574664
1690807,3.89124,-0.982614,0.19155707840148933,0.1324553039180539,1.4462016448960013
1692432,3.02321,-0.76931,0.16746822165162545,0.203831199330854,0.8216024936388417
1692560,5.0,-0.95,0.06599650911742436,0.14406144723768982,0.4581136062623015
1692651,3.38423,-0.710556,0.1182020575755528,0.24263004561251025,0.4871699103759233
1692757,2.83144,-0.951343,0.10871386361459086,0.12913856689814562,0.8418388574834954
1693381,5.0,-0.875,0.18663734888815792,0.17121735092979481,1.0900609539548702
1693438,3.17426,-1.11677,0.05250132273465983,0.09344518604812371,0.5618408497535867
1693883,3.14725,-1.08332,0.053490376134245385,0.10061190937456325,0.5316505418370366
1694315,3.24988,-0.743202,0.16754339659798553,0.22259683073336353,0.7526764691392958
1694607,2.83021,-0.770322,0.1907637670387509,0.19586200987804905,0.9739702311720762
1694699,2.75205,-0.902947,0.06660344275906933,0.14143530981064437,0.47091099703630573
1694749,2.82822,-0.652851,0.0687266458649903,0.25657564496899743,0.2678611443159178
1694812,2.89883,-0.735338,0.22487505054982915,0.21553706301378694,1.0433242775301474
