dbID,peak_power,best_period,n_cycles,n_obs,baseline,redshift,rest_period
1262003,0.4236967844257365,298.0953026503084,11.194259850228315,69,3336.956278000005,2.006,99.16676734873866
126217,0.6614740460386512,289.27185423929484,11.480667425226725,51,3321.033954000006,1.4387,118.61723633054285
1262284,0.6008847999743933,515.3269275837824,6.444518524524547,64,3321.0339310000054,3.5644,112.90135123647849
1262531,0.6093624808979491,405.43929197013,8.23047051454955,65,3336.9561380000014,1.3671,171.28101557607624
1262562,0.6517157009266962,427.8015564202335,7.763024496193537,62,3321.033961999994,2.6827,116.16519304321109
1262993,0.502028425287105,307.0874938900915,10.86646699195871,67,3336.956116000001,2.3851,90.71740683882057
1263591,0.59881946066603,390.5337003818488,8.503834142233625,64,3321.0338150000025,1.4201,161.37089392250272
1263667,0.47996841418235064,1011.2209703380087,3.299927800038206,67,3336.956192000005,2.6657,275.8602641618268
1264175,0.5594300952715444,992.7313769751693,3.3453499134067024,63,3321.033825999999,0.8769,528.9207613485904
126424,0.7266515268017133,541.0013531799729,6.168068302206097,61,3336.9332979999963,1.5878,209.05840991574806
1264474,0.6899933093901032,1100.0,3.0335965672727285,68,3336.9562240000014,2.0287,363.19212863604844
1264788,0.7399910149867035,392.7308447937131,8.496801835752883,69,3336.9561630000026,0.4049,279.5436292929839
1265148,0.5720299225129847,246.14093020652595,13.492407858430798,63,3321.0338209999973,0.7127,143.71514579700238
1265168,0.4228707661602928,402.4341142020497,8.252366595672394,63,3321.033841000004,1.9062,138.47433562798489
1265183,0.7053384097278224,326.58547452844203,10.21771146073854,67,3336.956145999997,1.6383,123.78633003390138
1265337,0.6289583385354018,396.8775381283278,8.40802467364887,67,3336.9561329999997,1.7394,144.87754184431913
1265613,0.35989481692339387,751.5037593984962,4.419184668694347,65,3321.0338919999995,0.4835,506.5748293889425
1266226,0.6643825839745059,542.8042458652184,6.099838927608809,24,3311.0184690000024,0.5696,345.8232962953736
1266531,0.8310427497374692,396.8775381283278,8.408024857584708,68,3336.9562060000026,0.647,240.9699685053599
1266885,0.7338194925186151,465.27719001269566,7.171974469474734,67,3336.956127999998,2.7367,124.51553242505304
1267184,0.7689299161041123,407.8078635014836,8.143623929870376,48,3321.033875999994,0.8455,220.9741877548001
1267341,0.6408466799542382,274.79380154961257,12.02370700273408,60,3304.0401559999955,2.0953,88.77776033005284
1268611,0.6013461650025349,424.08871745419475,7.830988579314648,63,3321.033902999996,1.511,168.89236059505964
1269030,0.5363012403769041,320.16598718695394,10.372850093101102,64,3321.0337900000013,1.9204,109.63086809579302
1269254,0.5293184470268343,460.45440268034764,7.247093550578015,70,3336.9561319999993,1.483,185.44277192120322
1269602,0.38468940238977023,302.52459241934366,11.030363232006241,70,3336.9561410000024,1.2998,131.54387008406977
1269621,0.8951242404619097,460.020920502092,7.219310453044713,63,3321.0338400000037,1.3131,198.8763652682945
1269806,0.5585985790321552,390.5337003818488,8.544604861852518,70,3336.956155,0.9877,196.47517250181053
126986,0.5011216553167634,464.39281942977817,7.185583289374231,56,3336.9332829999985,1.7141,171.10379847086628
1271475,0.672382818377981,439.34065934065933,7.595372898124064,65,3336.956137000001,2.2377,135.6952958398429
1271538,0.45575574823806114,312.5879593432369,10.62431777275636,63,3321.033811999994,1.3788,131.405733707431
1271754,0.5869309715257146,520.8195168166745,6.395636890413392,128,3330.9725150000013,1.3241,224.0951408358825
1271802,0.3942307024231733,340.22899582237346,9.778759996508262,63,3327.017694000002,1.7805,122.36252322329563
1272014,0.37069902785450465,457.8656949505465,7.253292661199913,59,3321.033884999997,2.6169,126.59064252551813
1272156,0.538169672014825,400.4552904753232,8.332905578645697,69,3336.956124000004,1.699,148.37172674150546
127248,0.78036243314297,477.08830548926005,6.961046386568283,51,3321.0338249999986,2.1581,151.06814397557392
1272637,0.7191675353412557,912.9748806310982,3.637596020937971,58,3321.0337930000023,0.5582,585.9163654415981
1272663,0.5865675466696096,321.6411906677393,10.37477856014757,63,3336.9561289999983,0.5943,201.74445880181852
1272684,0.3947908423078495,779.0611160318866,4.262866981367963,63,3321.033908000005,1.9226,266.5644002025206
1272692,0.6031100441411565,400.4552904753232,8.332905748452422,65,3336.956192000005,0.7889,223.8556042681666
1272967,0.634595713881252,1011.2209703380087,3.2999277505930196,70,3336.9561419999955,0.8327,551.7656846936262
1273006,0.5018909260564725,542.8042458652184,6.1476234930347005,69,3336.956134,1.1507,252.38491926592195
1273037,0.592680609671518,412.9777443891445,8.000528420453174,57,3304.0401809999967,0.7676,233.63755622830084
127330,0.5484122047436744,329.67016491754123,10.073807779453363,55,3321.033872,2.5514,92.82822687321654
1273374,0.5119302115073785,398.8210755418518,8.327127207327072,64,3321.033829,2.9869,100.03287655618446
1273776,0.6991004907233621,403.09807516040325,8.253618501343855,58,3327.017731,1.0264,198.92325067133996
1274578,0.47864431007485175,322.9165136941038,10.284496769793526,63,3321.033841999997,2.9795,81.14499653074603
1274789,0.8212358642035339,479.8996071584461,6.953446231720408,67,3336.956115000001,1.7284,175.89048788976913
1275231,0.5881109835057603,334.6370415461878,9.971867294133446,70,3336.956170000005,1.4668,135.65633271695629
1275323,0.7516874843734253,333.49510881929166,9.958268706722013,58,3321.033906000004,0.937,172.17093898776028
127549,0.7144736483772591,401.4422638064811,8.312361818506993,61,3336.9333460000053,1.2959,174.85180705016816
1276604,0.5199677360119207,338.8135593220339,9.848945070785394,70,3336.9561350000004,2.2804,103.2842212297384
1276753,0.4916182313538768,450.27132179789083,7.41098978206263,71,3336.9561650000032,2.0818,146.10660062232813
1276984,0.5160810389227778,1100.0,3.002771892727271,27,3303.0490819999977,0.6214,678.42605156038
1277127,0.8648758226051937,416.14307342922024,8.018771280996857,70,3336.9561259999973,1.648,157.1537286364125
1277718,0.16104677695865532,435.0380848748639,7.633892023396701,60,3321.0337660000005,3.0557,107.26584433633255
1278476,0.8414623017147236,396.8775381283278,8.408024683727529,116,3336.9561369999938,2.657,108.52544110700786
1278515,0.3916740427487116,325.0646758814398,10.265514439400622,68,3336.956124000004,1.6661,121.92516255258235
1278799,0.7189392389066396,393.3631484794275,8.442666525417248,61,3321.0338859999974,1.3791,165.341157782114
1279445,0.4791137125856756,427.05379685375806,7.813901179627532,68,3336.9561669999966,1.5713,166.08478079327892
1279470,0.6059793227650953,390.5337003818488,8.544604797837552,66,3336.9561299999987,1.177,179.39076728610416
127950,0.6455155782149606,479.4287583124387,5.38758422438378,50,2582.962814999999,1.5767,186.0630877915313
1279770,0.7182557280856308,403.76423062798375,8.26461560205556,68,3336.9561599999943,3.3479,92.86419435313226
1279991,0.6800873348427975,325.49774258011985,10.202939690687854,63,3321.0338370000027,1.0249,160.7475641168057
1280333,0.7621258107987894,451.5195071868583,7.355238881463464,62,3321.033835000002,1.4113,187.25148558323656
1280361,0.49765849108087,278.8712745719721,11.965937130390202,65,3336.9561390000017,0.5255,182.80647300686468
1280423,0.7806037710863691,313.38986674267795,10.597131963832359,63,3321.033773999996,1.4817,126.28031862943867
128178,0.594470036337271,290.9945080394362,11.412702990085043,53,3321.0338919999995,2.2499,89.53952676680397
1281845,0.6330725574638055,404.43259150266687,8.250957517052615,39,3336.956130999999,2.34,121.08760224630745
1282312,0.33439600860723345,422.62156448202956,7.895849678399213,70,3336.9563440000056,0.9856,212.84325366742019
1283004,0.670505952872436,328.341048230551,10.114585970585289,63,3321.0337599999984,1.3389,140.38267913572665
1284120,0.6543731723645363,440.13210568454764,7.54553865556961,59,3321.033817000003,1.6609,165.40723277257607
1284591,0.489000380029324,271.2849299858121,12.241866266488477,64,3321.0338330000013,1.6881,100.92069862944537
1284837,0.5894590958771702,679.4067665688243,4.9115732727427375,69,3336.956116000001,1.7316,248.72117680803348
1285114,0.7560078739352277,872.2332407774692,3.825761336526896,68,3336.9562089999963,1.7931,312.28142235418323
1285416,0.5807440886913051,325.93196472244864,10.238198495939557,70,3336.9561509999985,1.5523,127.70127521155376
1285638,0.6192768922806958,289.44320126365665,11.528880659250072,68,3336.956124999997,1.3543,122.9423613233898
1285983,0.4187453436795124,948.4149234418804,3.5184560296561873,66,3336.9562059999953,1.8036,338.28467807172217
1286965,0.5686881906508877,1090.1834407535944,3.0463074330906377,62,3321.0339190000013,1.3937,455.4386267091091
1287421,0.4683136587623486,624.6875,5.3163121720860405,63,3321.0337599999984,0.7639,354.15131243267757
128761,0.5287346375460202,390.8460718094561,8.497037835444985,53,3321.033859999996,2.2015,122.0821714226007
1287859,0.7072996657928665,448.6177700703866,7.402813984561833,40,3321.033902000003,0.3493,332.48185731148493
1287972,0.3729252579269379,246.01700604162005,13.499204138099959,64,3321.033786,1.0364,120.80976529248677
1288496,0.5764735327999337,322.0651775906261,10.36112068670019,64,3336.9561740000063,1.1185,152.02510152967952
128895,0.4217759467709557,508.3574153277077,6.552339465438395,61,3330.930354999997,2.4708,146.46692846828043
1289191,0.5360391424717269,330.78600977811203,10.039825651114189,65,3321.033865999998,1.6034,127.05923399328266
1289546,0.5305512029624673,395.9128555995678,8.360530566726098,58,3310.0415310000026,1.0213,195.8704079550625
1289640,0.8573861336935451,416.8530805687204,8.005113661262437,68,3336.9562899999946,1.2966,181.50878715001323
1289965,0.5073665503566519,425.5660925101607,7.803802839204609,64,3321.033881000003,0.7401,244.56415867488116
1290222,0.669672057324037,476.62295437303567,7.00124938671814,68,3336.956167000004,0.6463,289.5116044299554
1290252,0.6425038931811464,409.86020503261875,8.102845517133577,62,3321.0339250000034,1.4932,164.39122614817055
1290364,0.6606070914019061,302.33741234703695,10.984528359288745,63,3321.0338800000027,0.7345,174.30810743559348
1290809,0.629327407922179,323.13005143276996,10.326975560471157,68,3336.9561440000034,1.5168,128.38924484773122
1291108,0.5180307502322006,394.6338837042354,8.455827828765292,70,3336.9561759999997,1.5486,154.8433978279194
1291287,0.6304997558154961,454.88208522962344,7.335870669242798,69,3336.956146999997,1.0199,225.20029963345883
1291596,0.8037558513163338,410.8941418293936,8.121206425925454,128,3336.9561449999965,2.0348,135.39414189712454
1291892,0.8333941599417174,334.40802980761913,9.978696238005135,66,3336.956148999998,1.286,146.28522738740995
1292491,0.5925211774606446,390.8460718094561,8.537775781015975,70,3336.9561260000046,1.3792,164.27625748548087
129274,0.7047850749712775,338.578797443991,9.808747346470724,51,3321.0338809999957,1.0759,163.09976272652392
1292837,0.6973942428120669,391.1589433425242,8.490241267708624,64,3321.0338029999984,1.2829,171.34300378576557
1292959,0.7763825731333021,325.28106508875743,10.209736072690884,63,3321.0338239999983,2.5086,92.7096463229657
1293269,0.5913970821108012,335.32596263820045,9.903897177753656,63,3321.0338550000015,0.9742,169.8540991987643
1293440,0.35388219394720727,331.45914983418754,10.019436403132474,61,3321.033872,2.7492,88.40796698874094
1293496,0.6386089225846515,390.5337003818488,8.503834216490986,63,3321.033844000005,1.0243,192.9228377127149
1293979,0.5882941675318859,277.7616370870966,11.956416875375174,64,3321.033924999996,1.4923,111.4479144112252
1294279,0.7071976931961035,464.83458408202097,7.144549899527254,60,3321.0338809999957,1.6394,176.11373193984275
1294588,0.38408317014357535,930.35752062619,3.5867460573157004,69,3336.9561689999973,1.7529,337.95543631304804
1294776,0.5792094844787757,566.7268041237113,5.860026388084955,64,3321.0340270000015,1.5388,223.22625024567168
1294799,0.5697156753997329,963.3734939759037,3.463823880215108,69,3336.9561140000005,0.8664,516.1666812987054
1295475,0.6509066955188247,395.5923360618872,8.435340780914311,69,3336.956164999996,1.8014,141.21237097946997
129550,0.661062050495172,452.7746319365798,7.36996532850676,60,3336.933339000003,1.1003,215.5761709929914
1295521,0.6740650184973074,289.27185423929484,11.480667169411989,61,3321.0338800000027,1.2983,125.86340087860367
1295530,0.7810990770002827,319.5378914480854,10.39323952145299,63,3321.033841999997,1.3847,133.99500626832952
1295574,0.7805860304073055,406.11321451657585,8.177606397155168,63,3321.0340209999995,0.7366,233.85535789276506
129563,0.5141914744755566,299.74100327153764,11.112759160889537,109,3330.9495800000004,0.8663,160.60708528721946
1296365,0.47430926450351696,409.17379977670254,8.116438190354273,63,3321.0338550000015,1.161,189.34465514886745
1296417,0.6250858390661305,334.40802980761913,9.931082758122008,54,3321.0338189999966,1.025,165.13976780623167
1296442,0.8087876455445945,402.1029532778641,8.259163457834841,64,3321.0340180000057,1.7049,148.65723438125775
1296448,0.5587526265383846,953.9696312364424,3.497968977979899,69,3336.9561759999997,2.5618,267.8335760672813
1296844,0.6088039186339063,305.55130966442016,10.868989086145346,59,3321.03385,2.0164,101.29668136335373
1297850,0.1593090299515891,286.22193296452974,11.543630206038252,47,3304.040151000001,1.6223,109.14919458663377
1298154,0.5757746897413446,300.8482692570803,11.038899729092712,63,3321.0338779999947,1.7714,108.55461833624894
1298222,0.6230083581122674,455.3059322911274,7.329041660424297,67,3336.956145999997,2.4036,133.77186869524252
1298399,0.652983797961317,403.76423062798375,8.249795782601304,120,3330.972447,1.5712,157.03338154479766
1298520,0.638591496580016,422.2563610177628,7.864970689832408,63,3321.033902999996,1.9182,144.69753992795657
129859,0.44892433289145595,683.2064626378747,4.884223848111779,59,3336.9332979999963,0.9945,342.5452307033716
1298677,0.515779275476905,305.9339130434782,10.855396791293371,64,3321.0340179999985,1.4862,123.05281676593926
1298693,0.7314394603666172,326.1495105309997,10.23136941878939,69,3336.956127999998,1.3701,137.6100208982742
129886,0.5004341036129185,428.92811859943424,7.742634821526901,43,3321.0337870000003,2.1178,137.57396837495486
1299294,0.6046735620314639,1066.39185257032,3.1292025731038233,68,3336.9561289999983,2.31,322.17276512698487
1299660,0.6054936883530242,320.5860912669485,10.408923546284964,131,3336.9561140000005,2.7916,84.55166453923106
1299803,0.399641791540842,1032.5898098145105,3.216217913865112,63,3321.0338439999978,0.5268,676.3098046990506
1300190,0.7289698705027391,340.22899582237346,9.761172153986077,63,3321.0337999999974,2.1,109.75128897495918
1300533,0.726972405302058,646.165148398472,5.164246592795482,69,3336.9561659999963,2.0528,211.66311202780136
1300734,0.5512491469405512,467.9506277931474,7.096975227198594,62,3321.034012999997,0.6877,277.27121395576665
1300819,0.8250981225960538,407.12830957230136,8.196325442231107,67,3336.956121999996,0.7796,228.7751795753548
1301263,0.7094261412807136,482.7442371020856,6.879489677466018,58,3321.0339960000056,1.3882,202.13727372166719
1301664,0.5584320325223644,610.6359344626492,5.464722815463648,84,3336.9561230000036,1.4526,248.9749386213199
1301714,0.6019257180071037,307.28060368921183,10.859638053741397,69,3336.9561369999938,2.0004,102.41321280136377
1301929,0.5533949595514679,401.11273257935056,8.319247979344222,66,3336.956290000002,1.0549,195.19817634889804
1302263,0.7177532336522323,902.8536234859372,3.6893826655300366,124,3330.972507999999,0.7603,512.8975876191201
1302891,0.5053208895295314,337.64299424184253,9.835933366416178,64,3321.0339930000046,1.6488,127.47017299978954
1303145,0.664267883123768,412.2808662229305,8.07937672081746,124,3330.9724330000026,3.2848,96.21939558974292
1303290,0.6912911096673153,430.8189655172414,7.708652941990989,64,3321.0338859999974,1.3784,181.1381456093346
1303500,0.7702081166159245,443.3266129032258,7.491167438046291,65,3321.033886999998,2.1609,140.2532863751545
1303766,0.7498537353635027,1100.0,3.033596480000005,68,3336.9561280000053,1.6748,411.2457006131299
1303873,0.2745562840503364,422.62156448202956,7.858174494882441,63,3321.0339989999993,0.7014,248.3963585764838
1303943,0.5384677308588587,403.09807516040325,8.238773875758332,61,3321.033890999999,1.9718,135.6410509322307
130405,0.797398227950789,395.2723350710048,8.401888263704137,55,3321.0339930000046,1.8156,140.38653753054584
1304411,0.5674215121635555,332.13503511819346,10.046986334376056,66,3336.956159000001,2.1652,104.9333486409053
1304417,0.6210727118384091,412.2808662229305,8.093890314559552,64,3336.956109999999,1.949,139.80361689485608
1304512,0.6868540105117732,340.22899582237346,9.761172109898132,62,3321.0337849999996,0.8609,182.83034866052634
130457,0.8267925217712041,317.2558072428221,10.468000219955444,55,3321.033860000003,1.3344,135.90464669414928
1304963,0.726605907116442,329.0042642328121,10.142592284575016,69,3336.956112,0.9429,169.3366947515632
1305559,0.5098048122826195,1041.3923750887996,3.197634384173449,33,3329.992065999999,0.2172,855.5638967209986
1305589,0.5968480146388201,424.08871745419475,7.868533103242531,70,3336.956112,1.8642,148.06532974449922
1305938,0.5916125570159657,454.4590265578175,7.30766393871482,65,3321.0338400000037,0.4528,312.815959910392
1306333,0.3993503241281925,285.05315011667096,11.706434823239816,34,3336.9561230000036,2.8949,73.18625641651158
1306557,0.6931689653987066,423.72097504576544,7.858926593474248,70,3329.9920390000043,1.8523,148.55414053422342
1307128,0.6438003360147883,402.4341142020497,8.291931509376507,69,3336.956112,0.885,213.49289878092824
1307711,0.5625010986934397,471.10873058382435,7.0831973711560385,69,3336.9561220000032,0.7919,262.9101683039368
1307976,0.5610511050494253,816.8276374442794,4.052313225292647,61,3310.041438,1.6382,309.6155096066558
1308057,0.6771553966175451,274.48508301086,12.120941569959056,62,3327.0176529999953,2.0694,89.42629928026977
1308348,0.6488798757945989,285.7198544698544,11.679118835446817,66,3336.956134,0.9131,149.3491477026054
1309146,0.4526146016450139,400.4552904753232,8.332905606114423,69,3336.9561350000004,1.9074,137.73656547957734
1309342,0.5297743291830066,481.31771916383934,6.932959226593743,65,3336.956121999996,0.8434,261.1032435520448
1309414,0.699571949467858,324.4172322218944,10.286001582423948,68,3336.956164000003,1.3942,135.50130825406998
130965,0.39396929608874903,405.43929197013,8.230414180591668,59,3336.9332980000036,1.9162,139.0300020472293
1309939,0.6545116680557784,321.4296155532816,10.332071760977767,65,3321.033854000001,1.7893,115.23665993377608
1310,0.582007376420141,482.26779252110975,6.886285950465239,56,3321.033924000003,2.7563,128.3890510665042
1310034,0.5291222201567302,501.0595875583912,6.659798973732104,66,3336.956127000005,1.8648,174.90211796927926
1310302,0.48538992293455474,321.6411906677393,10.32527546333667,62,3321.033894,1.0833,154.3902417643831
1310971,0.6845831024077355,327.46090841399854,10.190395608324621,106,3336.9562030000016,1.4042,136.20368871724423
1310991,0.6355039532326048,412.6290110714956,8.087061455845646,71,3336.956170999998,1.995,137.77262473171805
1311260,0.6258385049125827,339.519802362387,9.828458009757846,69,3336.956121000003,1.4523,138.44953813252334
131141,0.8569416798071289,334.6370415461878,9.971799193483568,62,3336.9333810000026,3.1795,80.06628581078785
1311685,0.690834904619452,401.11273257935056,8.319247777405968,68,3336.9562089999963,1.3158,173.2069835820669
1311699,0.665173894789563,509.4173520213135,6.51927929589067,37,3321.0339959999983,0.3977,364.46830651879054
131196,0.654089086536746,390.5337003818488,8.503834106385234,51,3321.0338009999978,1.5892,150.83180147607322
131280,0.8714627452960221,441.3246362267937,7.52514939658465,55,3321.033819999997,0.9892,221.86036407942578
1313082,0.6264853942786378,592.1367981688434,5.608558298133391,65,3321.0337530000033,1.9949,197.7150483050664
1313156,0.4622623366172629,529.8554216867469,6.297861707967617,73,3336.956170999998,1.5184,210.3936712542674
1313189,0.4373190375449606,631.142365097589,5.2871686825903925,68,3336.9561470000044,1.1129,298.70905631955566
1313197,0.5400953969464629,412.9777443891445,8.080232362002594,68,3336.9561350000004,3.3713,94.47481170112884
1314106,0.8071154257525578,394.6338837042354,8.387626064772379,61,3310.0414489999966,1.636,149.70936407596184
1315273,0.8393341022661734,480.37138175860184,6.946617300105732,71,3336.9561509999985,2.039,158.06889824238297
1315377,0.4073612589338061,390.5337003818488,8.503834585217163,63,3321.033988000003,0.7484,223.36633515319653
1315542,0.8370565205869998,324.4172322218944,10.286001607083536,68,3336.9561719999983,2.1445,103.16973516358543
131569,0.7313436461686009,317.8749548247199,10.497629178870124,59,3336.933401000002,2.1679,100.34248392459355
1315883,0.6470487199474998,391.1589433425242,8.530946899705533,69,3336.9561749999993,2.756,104.14242368011827
1315927,0.5489064988334822,340.22899582237346,9.76117272419027,60,3321.0339939999976,1.9238,116.36534503809203
1315934,0.6327459821745178,297.18880929855385,11.228404464071604,69,3336.9561530000065,3.0998,72.4886114684994
1316112,0.5651715738207216,312.9883994021778,10.610725564728057,56,3321.0340110000034,2.2657,95.84113647982907
1316563,0.7052365656268377,318.2890641962799,10.484042718923543,69,3336.956145999997,1.7939,113.92285486104726
1316838,0.4579571826715963,322.7032579982388,10.291293414887445,60,3321.0339139999996,1.4962,129.2778054636002
1318567,0.7064815659540732,1082.9352376262004,3.081399534393789,69,3336.956137000001,0.6818,643.9143998253065
1318696,0.5387635359960982,392.7308447937131,8.45625919895447,64,3321.0338189999966,1.711,144.86567495157252
1318877,0.4521639977268279,488.5358809153521,6.830524152591751,68,3336.956134,1.2774,214.514745286446
1319336,0.7649503573212236,425.93704600484256,7.797006168283015,61,3321.0337750000035,0.878,226.80353887371805
1319919,0.6738027838822732,406.78938118582926,6.34963215232024,61,2582.9629339999956,1.4268,167.62377665478377
1319982,0.5567524788330875,280.95572733661277,11.87716026874938,68,3336.956202000001,0.8612,150.95407658317902
1320643,0.5626059189423614,324.63276002066874,10.279172430988,66,3336.9561170000015,1.5413,127.74279306680391
1320846,0.8084585110613939,396.8775381283278,8.408024678688209,69,3336.9561350000004,2.5135,112.95788761301488
1321253,0.6894582546446447,404.43259150266687,8.211587937709767,64,3321.0337900000013,1.652,152.50097718803426
1321895,0.36374052194070844,751.5037593984962,4.44037191732867,117,3336.956189000004,1.7862,269.723551575083
1321910,0.5573477416575432,390.5337003818488,8.544604754307382,67,3336.956113,1.1331,183.08269672394582
132216,0.7040449896088206,433.87924230465666,7.654281590793581,56,3321.033897000001,2.1938,135.85047351263594
132269,0.3173425421409373,756.1554332874828,4.399912365286278,56,3327.0176409999985,1.0506,368.7483825648506
1322792,0.7559579714187726,310.009868884816,10.677213576803418,63,3310.041581000005,2.4234,90.55613392674417
1323338,0.2693371401762065,279.8294731483838,11.92496315508027,127,3336.9561570000005,0.4922,187.52812836642795
1324072,0.45986034790581637,435.81409176493895,7.620299246292473,63,3321.033795000003,1.6283,165.815961558779
1325770,0.7761929331045504,401.11273257935056,8.319247592919188,67,3336.9561350000004,1.8006,143.2238565233702
1325979,0.5966306080907045,331.0100858046064,10.033029277423266,62,3321.0338820000034,3.159,79.58886410305516
1326260,0.4034466192504256,424.08871745419475,7.868533103242531,70,3336.956112,1.6633,159.23430235204248
1326430,0.5365474282760682,406.78938118582926,8.13699079201852,59,3310.041449000004,1.9125,139.67017379770962
1326465,0.4828815057205432,322.7032579982388,10.291293222760476,64,3321.0338520000005,1.0926,154.211630506661
1326544,0.7963390890281488,299.74100327153764,11.1327982911201,68,3336.9561289999983,1.5348,118.25035634824746
1327,0.671748571166185,644.4607268464243,5.177869162530353,63,3336.933323999998,1.3988,268.65963266901133
1327546,0.8516381745507546,398.8210755418518,8.35204715165674,122,3330.972428000001,1.0631,193.31155811247726
1327664,0.4059251339545386,305.3603666157478,10.87578568825548,63,3321.0339049999966,0.6802,181.74048721327685
1328152,0.7645833459532348,330.5622369212267,10.046621885582788,64,3321.033803999999,1.5878,127.73871123008992
1328217,0.3984198431694474,225.9917780061665,14.695374549906763,67,3321.033822999998,0.9498,115.9051071936437
1329075,0.650833369521653,428.17641904390996,7.793414145625301,68,3336.9561609999946,1.9035,147.4690611482383
1329214,0.6435213846926545,435.81409176493895,7.620299434446093,64,3321.0338770000017,0.7685,246.4314909612321
1329319,0.8016756344581493,402.76582104588334,8.24557018114422,59,3321.033844000005,2.7211,108.23837603017478
1329339,0.7160156885409882,308.6392027510703,10.760246181942556,64,3321.0338029999984,1.2323,138.2606292841779
1329550,0.6006665522092366,390.5337003818488,8.54460494379166,70,3336.956186999996,1.2443,174.0113622875056
1329685,0.6546184342408423,405.77597342683146,8.223641461121913,66,3336.956118999995,1.0868,194.44890426817685
1330340,0.467335054250233,446.16008927665615,7.443592586652659,64,3321.033933000006,3.2456,105.0876411524063
1330453,0.46492482025655396,582.9533404029693,5.667760853237525,58,3304.0401219999985,1.0208,288.47651445119226
1330543,0.619099628085921,567.3848535672815,5.853229588558602,64,3321.033813000002,1.6788,211.80560458686037
1330612,0.605808035140156,249.5347253744893,13.308905255635086,63,3321.0340179999985,2.0235,82.53174313692386
1330713,0.8052454417012023,391.7861915367483,8.47664857960798,64,3321.0338639999973,0.9057,205.58649920593393
1330836,0.7491325846552087,392.7308447937131,8.49680190704852,68,3336.9561909999975,2.2947,119.20079060118162
1331112,0.4789123253634864,464.83458408202097,7.165930778533134,68,3330.972453000002,1.4613,188.8573453386507
1331131,0.3653797365297105,790.4025880661394,4.221843770988222,68,3336.9562430000005,1.3592,335.0299203400048
1331552,0.6250449240600009,497.48868778280536,6.675596709145481,65,3321.033846999999,3.2807,116.21666731674853
1331742,0.417469983944546,463.95189365966877,7.158142791063022,61,3321.033902999996,2.0428,152.47531670161322
13318,0.5422245555767793,393.3631484794275,8.44266664235754,53,3321.0339319999985,1.6121,150.5926834651918
1332132,0.8157086392568813,486.5899535295419,6.8251181203197016,60,3321.033908999998,1.564,189.77767298344068
1332516,0.6634826338632723,327.9003877124963,10.176737326476854,68,3336.9561149999936,1.3841,137.53633979803544
1332555,0.690270630790176,506.7757547822079,6.584679938830318,71,3336.956145999997,1.2757,222.69005351417493
1332577,0.7237414463571327,408.8314585851074,8.123234597683613,60,3321.0338489999995,2.0277,135.0303724229968
133277,0.716647995240243,412.9777443891445,8.080177102366187,60,3336.9333140000017,1.7869,148.18534729956025
1333444,0.40880386337974467,754.9871244635193,4.398795544175496,66,3321.0339989999993,0.9847,380.4036501554488
1334021,0.32885010352460636,390.5337003818488,8.54460480039817,71,3336.9561310000063,1.5048,155.9141250326768
1334280,0.787092756034864,282.58047934202915,11.752524019821957,62,3321.0338709999996,0.8492,152.8122860383026
1334669,0.7140619150939634,399.1468506080958,8.36022158239802,86,3336.956115000001,1.1293,187.45449237218608
133470,0.5434485028191612,444.9413193039255,7.463981673348495,56,3321.033853000001,2.1065,143.2291386782313
1334860,0.7418753901103494,396.8775381283278,8.367905817149492,59,3321.033860000003,0.7801,222.95238364604674
1335263,0.5128612271173294,842.1677518192264,3.9434353296311793,62,3321.034066,2.1394,268.2575497927076
133537,0.709248956219578,320.7965570063462,10.352461507042598,51,3321.034007999995,2.0841,104.01626309339716
1336320,0.31411005244898965,518.0586641536105,6.429720679301935,66,3330.9725060000055,0.4605,354.7132243434512
1336333,0.5113071694671223,684.1630367143745,4.8774282370257875,69,3336.9561140000005,1.0359,336.0494310694899
1336445,0.7145893187632782,1100.0,3.0335964890909035,70,3336.956137999994,1.3084,476.5205337029978
1336543,0.7557675886411842,402.1029532778641,8.298760677577198,72,3336.956177,2.2519,123.6516969395935
1336656,0.6834837462678764,391.7861915367483,8.438342714510664,22,3306.0261549999996,0.4512,269.97394675906025
133669,0.7803488581777792,503.12321244708835,6.600836224286228,54,3321.0339259999964,2.1851,157.961512180807
1337104,0.5336103116925458,408.14849187935033,8.17583840536746,68,3336.956115000001,1.1291,191.70001027633757
133735,0.7945389713420715,393.9974914889804,8.469427758002187,60,3336.933291000001,2.6406,108.22323009640729
1337502,0.5930959128771193,310.009868884816,10.764031951640366,68,3336.956134,0.7212,180.11263588474088
1337856,0.5228649837614191,307.0874938900915,10.866467001727916,70,3336.956119000002,3.1998,73.11955185725309
1337949,0.7230725916566838,850.9674922600619,3.902656518852154,63,3321.0338310000006,0.8272,465.7221389339218
1337980,0.5603643633972794,502.6057142857143,6.639311993780989,67,3336.9561470000044,0.8728,268.3712699090743
1338319,0.517385844588466,414.37859229247147,8.052916359744655,129,3336.9561450000037,1.2903,180.92764803408787
133895,0.6803467871181099,423.72097504576544,7.861186436758837,101,3330.949582000001,1.3722,178.61941448687523
1339098,0.6639474716761729,306.3174757957791,10.841803776857049,67,3321.0339659999954,3.275,71.65321071246294
1339813,0.6326965182870449,422.98740021159944,7.889020155992099,71,3336.9561260000046,2.3221,127.3253063458654
